Lidar Time,Height (cm),Log Format,GPS UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,# sats,hdop,alt,a-units,undulation,u-units,age,stn ID,Check Sum
17:08:28.599994,37,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:28.665237,35,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:28.734850,35,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:28.801683,35,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:28.870036,34,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:28.935567,34,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:29.005198,34,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:29.070711,34,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:29.141245,33,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:29.205852,33,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:29.275458,33,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:29.341269,32,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:29.410654,34,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:29.476229,34,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:29.545813,35,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:29.611323,37,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:29.680970,37,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:29.746508,37,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:29.816111,37,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:29.881624,38,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:29.951288,38,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:30.017035,39,"$GPGGA,210829.00,4226.86248023,N,07628.54690424,W,2,14,1.3,308.934,M,-34.038,M,5.0,0131*72"
17:08:30.086430,39,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:30.152444,39,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:30.217529,40,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:30.287112,40,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:30.352660,41,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:30.422322,40,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
17:08:30.487803,40,"$GPGGA,210830.00,4226.86248082,N,07628.54690378,W,2,14,1.3,308.928,M,-34.038,M,6.0,0131*71"
